contig	tax	lenth	AvgDepth	bam	bam-ver
contig-100_30954		305	2.65806	2.65806	2.14856
contig-100_30955		305	3.04516	3.04516	0.809636
contig-100_30956		305	3.38065	3.38065	1.93859
contig-100_30957		305	5.32258	5.32258	1.79137
contig-100_30958		305	3.14194	3.14194	0.564139
contig-100_30959		305	1.11613	1.11613	0.116297
contig-100_30960		305	0.509677	0.509677	0.251529
contig-100_30961		305	2.58065	2.58065	0.413909
contig-100_30962		305	3.13548	3.13548	0.377629
contig-100_30963		305	5.18064	5.18064	0.473648
contig-100_30964		305	4.83226	4.83226	1.08856
contig-100_30965		305	1.43871	1.43871	0.247842
contig-100_30966		305	4.6	4.6	1.52728
contig-100_30967		305	4.30323	4.30323	2.18668
contig-100_30968		305	1.5871	1.5871	0.295936
contig-100_30969		305	4.68387	4.68387	1.84097
contig-100_30970		305	2.20645	2.20645	1.07398
contig-100_30972		305	2.74839	2.74839	0.254461
contig-100_30973		305	26.4968	26.4968	202.81
contig-100_30974		305	4.40645	4.40645	0.74931
contig-100_30976		305	0.929032	0.929032	0.261165
contig-100_30977		305	1523.22	1523.22	43631.3
contig-100_30978		305	2.86452	2.87097	0.853372
contig-100_30980		305	3.23226	3.23226	0.530121
contig-100_30982		305	2.87742	2.87742	0.367993
contig-100_30983		305	165.935	165.935	204.775
contig-100_30984		305	1.60645	1.60645	0.811644
contig-100_30985		305	2.32258	2.32258	0.596565
contig-100_30987		305	43.1806	43.1806	144.72
contig-100_30989		305	3.25806	3.25806	0.764139
contig-100_30990		305	3.32258	3.32258	0.544616
contig-100_30991		305	2.34839	2.35484	0.42522
contig-100_30992		305	3.44516	3.44516	1.39145
contig-100_30996		305	2.1871	2.1871	0.854379
contig-100_30997		305	102.471	102.471	265.095
contig-100_30999		305	1.78065	1.78065	0.471051
contig-100_31000		305	1.26452	1.26452	0.208798
contig-100_31001		305	6.87097	6.87097	1.30792
contig-100_31002		305	6.12903	6.12903	4.65857
contig-100_31003		305	18.9097	18.9097	10.4463
contig-100_31004		305	52.2968	52.2968	209.184
contig-100_31005		305	61.9806	61.9806	24.2788
contig-100_31006		305	1.64516	1.64516	0.230415
contig-100_31007		305	4.10968	4.10968	0.981398
contig-100_31008		305	6.03226	6.03226	0.953497
contig-100_31009		305	0.735484	0.735484	2.22178
contig-100_31011		305	2.62581	2.62581	0.755173
contig-100_31012		305	0.812903	0.812903	0.218014
contig-100_31014		305	4.1871	4.1871	0.880352
contig-100_31015		305	2.16774	2.16774	0.387264
contig-100_31016		305	2333.52	2333.52	610357
contig-100_31017		305	2.41935	2.41935	0.790532
contig-100_31018		305	9.05161	9.05161	5.07524
contig-100_31019		305	4.75484	4.75484	0.835608
contig-100_31020		305	6.52903	6.52903	11.7962
contig-100_31021		305	23763.1	23763.1	2.36224e+06
contig-100_31022		305	1.63871	1.63871	0.738752
contig-100_31024		305	2.65161	2.65161	0.851864
contig-100_31025		305	26.2645	26.2645	244.17
contig-100_31027		305	213.684	213.684	729.322
contig-100_31028		305	4.16129	4.16129	2.03226
contig-100_31029		305	3.37419	3.37419	0.430499
contig-100_31032		305	4.09032	4.09032	0.796983
contig-100_31033		305	63.0645	63.0645	456.022
contig-100_31034		305	4.52258	4.52258	2.13423
contig-100_31035		305	3.29032	3.29032	0.635944
contig-100_31036		305	5.96774	5.96774	1.92752
contig-100_31037		305	158.477	158.477	460.199
contig-100_31038		305	187.245	187.245	705.03
contig-100_31039		305	4.67097	4.67097	0.676748
contig-100_31040		305	2.05806	2.05806	0.613491
contig-100_31041		305	2.91613	2.91613	0.739674
contig-100_31042		305	2.36774	2.37419	0.651278
contig-100_31043		305	2.17419	2.17419	0.352576
contig-100_31044		305	5.91613	5.91613	1.12928
contig-100_31046		305	3.57419	3.57419	0.505823
contig-100_31047		305	1.47097	1.47097	0.250775
contig-100_31048		305	2.31613	2.31613	0.308504
contig-100_31050		305	5.46452	5.46452	1.61399
contig-100_31051		305	4.03871	4.03871	1.32317
contig-100_31052		305	42.671	42.671	1113.75
contig-100_31055		305	3.42581	3.42581	0.246083
contig-100_31056		305	0.793548	0.793548	0.333724
contig-100_31057		305	4.75484	4.75484	3.29016
contig-100_31058		305	2.49677	2.49677	1.03083
contig-100_31059		304	2.76623	2.76623	1.46134
contig-100_31060		304	60.5455	60.5455	90.6417
contig-100_31061		304	2.57792	2.57792	0.742253
contig-100_31062		304	4.57143	4.57143	8.18114
contig-100_31063		304	1.88961	1.88961	0.425643
contig-100_31064		304	1.12338	1.12338	0.278796
contig-100_31065		304	3.25974	3.25974	0.350396
contig-100_31066		304	279.5	279.5	4995.45
contig-100_31067		304	2.88312	2.88312	0.574485
contig-100_31068		304	2.15584	2.15584	0.799084
contig-100_31069		304	3.3961	3.3961	0.645998
contig-100_31070		304	73.1558	73.1558	82.0671
contig-100_31071		304	5.54545	5.54545	3.26916
contig-100_31072		304	2.6039	2.6039	0.933578
contig-100_31073		304	3.51948	3.51948	0.734913
contig-100_31074		304	3.96753	3.96753	1.52181
contig-100_31075		304	4.01948	4.02597	0.679058
contig-100_31077		304	4.05844	4.05844	0.212248
contig-100_31078		304	2.00649	2.01299	0.0651898
contig-100_31079		304	86.4351	86.4351	219.215
contig-100_31080		304	0.896104	0.896104	0.0937103
contig-100_31081		304	3.37013	3.37013	0.273874
contig-100_31082		304	191.76	191.76	3412.03
contig-100_31083		304	3.94156	3.94156	3.258
contig-100_31084		304	3.81169	3.81169	0.389144
contig-100_31085		304	4.31169	4.31169	0.869537
contig-100_31086		304	3.35065	3.35065	1.36644
contig-100_31087		304	4.27273	4.27273	1.08853
contig-100_31088		304	2.35714	2.36364	0.232917
contig-100_31089		304	3.76623	3.76623	0.441728
contig-100_31090		304	3.16883	3.16883	0.245819
contig-100_31091		304	1.58442	1.58442	0.296749
contig-100_31092		304	1.1039	1.1039	0.0937104
contig-100_31095		304	1.99351	1.99351	0.490156
contig-100_31096		304	4.01948	4.02597	0.587556
contig-100_31097		304	2.62338	2.62338	0.445463
contig-100_31098		304	71.0779	71.0779	3283.26
contig-100_31099		304	2.35065	2.35065	1.4318
contig-100_31100		304	95	95	208.915
contig-100_31101		304	2.19481	2.19481	4.58927
contig-100_31102		304	4.2013	4.2013	0.331763
contig-100_31103		304	3.98701	3.98701	0.195908
contig-100_31105		304	2.44156	2.44156	0.574995
contig-100_31106		304	2.16883	2.16883	0.794839
contig-100_31107		304	1.74675	1.74675	0.765512
contig-100_31108		304	1.95455	1.95455	0.043672
contig-100_31109		304	58.1104	58.1104	42.5303
contig-100_31110		304	4.2987	4.2987	0.236992
contig-100_31112		304	3.47403	3.47403	1.15292
contig-100_31115		304	1.33117	1.33117	0.222943
contig-100_31116		304	4.53247	4.53247	4.72116
contig-100_31117		304	2.03247	2.03896	0.246838
contig-100_31118		304	2.66234	2.66234	0.852558
contig-100_31119		304	1.27922	1.27922	0.202572
contig-100_31120		304	1.95455	1.95455	0.422757
contig-100_31121		304	1.26623	1.26623	0.19663
contig-100_31122		304	10.026	10.026	1.47644
contig-100_31124		304	1.84416	1.84416	0.681437
contig-100_31125		304	3.22078	3.22078	0.473814
contig-100_31126		304	2.97403	2.97403	0.286903
contig-100_31127		304	333.974	333.974	2006.41
contig-100_31128		304	1.20779	1.20779	0.16569
contig-100_31129		304	8.01948	8.01948	1.39177
contig-100_31130		304	5.83117	5.83117	3.10856
contig-100_31131		304	4.34416	4.34416	1.4298
contig-100_31132		304	2.98701	2.98701	2.83643
contig-100_31133		304	3.18182	3.18831	1.08195
contig-100_31134		304	3.94156	3.94156	0.512903
contig-100_31135		304	8.4026	8.4026	2.32052
contig-100_31136		304	3.88312	3.88312	1.85553
contig-100_31137		304	4.69481	4.69481	7.32455
contig-100_31138		304	2.98701	2.98701	0.326627
contig-100_31139		304	2.83117	2.83766	1.30027
contig-100_31140		304	4.55844	4.55844	2.58807
contig-100_31141		304	68.9805	68.9805	64.6989
contig-100_31142		304	45.3117	45.3117	13.5101
contig-100_31143		304	2.27922	2.27922	0.46401
contig-100_31144		304	4.57143	4.57143	1.14846
contig-100_31145		304	5.03247	5.03247	1.67868
contig-100_31146		304	2.31169	2.31169	0.268228
contig-100_31147		304	2.64935	2.64935	0.882778
contig-100_31148		304	3.18182	3.18182	1.49614
contig-100_31151		304	2.87013	2.87013	0.98956
contig-100_31154		304	4.61688	4.61688	2.22481
contig-100_31155		304	1.16234	1.16883	0.141244
contig-100_31156		304	3.77273	3.77273	7.19637
contig-100_31157		304	2.72727	2.72727	0.526441
contig-100_31158		304	2.20779	2.20779	3.30295
contig-100_31160		304	2.14935	2.14935	0.167092
contig-100_31161		304	3.4026	3.4026	1.60156
contig-100_31162		304	3.48052	3.48052	0.368899
contig-100_31163		304	1.68831	1.68831	0.385876
contig-100_31164		304	4.18831	4.18831	0.742084
contig-100_31165		304	2.66234	2.66234	0.421187
contig-100_31167		304	2.13636	2.13636	0.471478
contig-100_31168		304	1.62338	1.62338	0.236313
contig-100_31169		304	2.20779	2.21429	0.221755
contig-100_31170		304	3.17532	3.17532	0.197819
contig-100_31171		304	16.6948	16.6948	2.48795
contig-100_31172		304	4.77922	4.77922	1.29734
contig-100_31173		304	4.66883	4.66883	1.05955
contig-100_31175		304	2.87013	2.87013	0.257532
contig-100_31176		303	3.63399	3.63399	5.95725
contig-100_31178		303	3.79085	3.79085	0.298073
contig-100_31179		303	3.81046	3.81046	0.351995
contig-100_31180		303	4.59477	4.59477	0.795236
contig-100_31181		303	2.26144	2.26144	0.378569
contig-100_31182		303	5.79085	5.79085	4.28491
contig-100_31184		303	1.48366	1.48366	0.409271
contig-100_31185		303	3.54248	3.54248	1.22351
contig-100_31186		303	1.13725	1.13725	0.119195
contig-100_31187		303	5.18954	5.18954	0.838838
contig-100_31188		303	2.64052	2.64052	0.231768
contig-100_31189		303	6.65359	6.66013	1.60741
contig-100_31190		303	6.22876	6.22876	1.03285
contig-100_31191		303	102.837	102.837	1265.31
contig-100_31192		303	3.86928	3.86928	1.8249
contig-100_31196		303	1.87582	1.87582	0.109477
contig-100_31198		303	3.59477	3.59477	0.45313
contig-100_31199		303	2.5098	2.5098	1.14629
contig-100_31201		303	1.15033	1.15033	0.286464
contig-100_31202		303	3.42484	3.42484	3.83806
contig-100_31203		303	5.68627	5.68627	3.53251
contig-100_31204		303	3.37909	3.37909	1.48693
contig-100_31205		303	38.3987	38.3987	138.57
contig-100_31206		303	3.98039	3.98039	0.650927
contig-100_31207		303	2.09804	2.09804	0.154799
contig-100_31208		303	3.15033	3.15033	0.812779
contig-100_31209		303	3.39216	3.39216	1.56888
contig-100_31210		303	3.8366	3.8366	1.70339
contig-100_31211		303	49.732	49.732	57.2896
contig-100_31212		303	3.54902	3.54902	13.5913
contig-100_31214		303	2.15686	2.15686	0.409443
contig-100_31216		303	1.94118	1.94118	1.0031
contig-100_31217		303	4.81046	4.81699	2.38734
contig-100_31218		303	4.18301	4.18301	1.3084
contig-100_31221		303	5.47059	5.47059	1.32972
contig-100_31222		303	3.6732	3.6732	8.93197
contig-100_31223		303	3.28758	3.28758	1.4957
contig-100_31224		303	3.79085	3.79085	0.350704
contig-100_31225		303	3.22222	3.22222	2.50292
contig-100_31226		303	3.46405	3.46405	0.421397
contig-100_31227		303	1.75817	1.75817	0.237186
contig-100_31228		303	2.75817	2.75817	0.329292
contig-100_31230		303	3.59477	3.59477	1.34787
contig-100_31232		303	3.69281	3.69281	0.372118
contig-100_31234		303	1.95425	1.95425	0.0439457
contig-100_31235		303	3.60784	3.60784	0.713622
contig-100_31236		303	6.27451	6.27451	10.9373
contig-100_31238		303	3.66667	3.66667	1.72368
contig-100_31239		303	1.81699	1.81699	0.400499
contig-100_31240		303	2.78431	2.78431	0.170279
contig-100_31241		303	3.94118	3.94118	0.489938
contig-100_31242		303	2.78431	2.78431	0.380805
contig-100_31243		303	2.94771	2.94771	2.03672
contig-100_31244		303	6.12418	6.12418	8.0042
contig-100_31245		303	3.56863	3.56863	0.852167
contig-100_31246		303	3.75163	3.75163	2.37212
contig-100_31247		303	4.39216	4.39216	0.529412
contig-100_31249		303	22.1765	22.1765	22.6595
contig-100_31251		303	1.72549	1.72549	0.200464
contig-100_31252		303	1.01961	1.01961	0.374613
contig-100_31253		303	2.96732	2.96732	1.0055
contig-100_31254		303	1.69935	1.69935	0.316908
contig-100_31255		303	1.71242	1.71242	0.206226
contig-100_31258		303	4.70588	4.70588	7.81424
contig-100_31259		303	5.39216	5.39869	3.41236
contig-100_31260		303	3.72549	3.72549	0.29257
contig-100_31261		303	3.32026	3.32026	1.06123
contig-100_31262		303	2.16993	2.16993	0.391984
contig-100_31263		303	3.15033	3.15033	1.53646
contig-100_31264		303	2.75817	2.75817	0.447713
contig-100_31265		303	3.03922	3.03922	0.0773995
contig-100_31266		303	1.24837	1.24837	0.595805
contig-100_31267		303	3.39216	3.39216	0.305728
contig-100_31268		303	0.437909	0.437909	0.247764
contig-100_31269		303	2.24183	2.24183	0.224028
contig-100_31270		303	11.2876	11.2876	34.6931
contig-100_31271		303	3.79739	3.79739	0.741573
contig-100_31272		303	3.81699	3.81699	1.12418
contig-100_31273		303	3.34641	3.34641	0.543687
contig-100_31274		303	3.23529	3.23529	0.339009
contig-100_31275		303	3.62091	3.62091	0.526403
contig-100_31277		303	2.90196	2.90196	1.01006
contig-100_31279		303	3.22222	3.22222	0.516083
contig-100_31280		303	5.22222	5.22222	1.71345
contig-100_31281		303	2.22222	2.22222	0.173977
contig-100_31284		303	3.26797	3.26797	0.302718
contig-100_31285		303	2.20261	2.20261	0.465257
contig-100_31287		303	22.6275	22.6275	28.209
contig-100_31288		303	5.3268	5.3268	1.18197
contig-100_31289		303	1.0915	1.0915	0.0836775
contig-100_31290		303	3.5098	3.5098	0.291022
contig-100_31291		303	3.71895	3.71895	0.861281
contig-100_31292		303	6.20915	6.20915	2.17965
contig-100_31294		303	2.22876	2.22876	0.519693
contig-100_31297		303	3.40523	3.40523	0.308394
contig-100_31298		303	3.62091	3.62091	0.579034
contig-100_31299		303	4.49673	4.50327	1.47532
contig-100_31300		303	12.4837	12.4837	9.6198
contig-100_31301		302	53.4605	53.4605	262.489
contig-100_31302		302	1.34211	1.34211	0.332521
contig-100_31303		302	3.86842	3.86842	0.909725
contig-100_31304		302	4.28289	4.28289	6.12474
contig-100_31305		302	4.19079	4.19079	1.36071
contig-100_31307		302	2.65789	2.65789	1.76298
contig-100_31308		302	4.03289	4.03289	1.05189
contig-100_31309		302	47.1447	47.1447	45.8995
contig-100_31310		302	5.47368	5.47368	1.58871
contig-100_31312		302	7.32237	7.32237	196.194
contig-100_31313		302	4.70395	4.70395	1.20316
contig-100_31314		302	73.75	73.75	496.083
contig-100_31315		302	2.63158	2.63158	0.234228
contig-100_31316		302	8.43421	8.43421	3.84995
contig-100_31317		302	2.44079	2.44079	0.354086
contig-100_31318		302	1.45395	1.45395	0.249521
contig-100_31319		302	2.13816	2.13816	0.450985
contig-100_31321		302	2.64474	2.64474	0.62792
contig-100_31322		302	7.63158	7.63158	1.32032
contig-100_31323		302	3.29605	3.29605	5.22965
contig-100_31324		302	76.8158	76.8224	35.9881
contig-100_31325		302	4.30263	4.30921	1.00972
contig-100_31327		302	2.23026	2.23026	0.204906
contig-100_31329		302	5.73684	5.73684	4.97665
contig-100_31331		302	2.40789	2.40789	0.243116
contig-100_31332		302	4	4	6.63576
contig-100_31334		302	0.486842	0.486842	0.251481
contig-100_31335		302	4.13158	4.13158	0.750784
contig-100_31337		302	3.15789	3.15789	0.133845
contig-100_31338		302	3.67763	3.67763	0.723204
contig-100_31339		302	0.493421	0.493421	0.251612
contig-100_31340		302	1.625	1.625	0.712748
contig-100_31341		302	2.01974	2.01974	0.641992
contig-100_31345		302	4.99342	4.99342	1.09267
contig-100_31346		302	3	3	0.728477
contig-100_31347		302	105.862	105.862	396.292
contig-100_31348		302	3.70395	3.70395	0.779323
contig-100_31349		302	2.79605	2.79605	0.600514
contig-100_31350		302	3.33553	3.34211	1.36563
contig-100_31351		302	4.22368	4.22368	0.46619
contig-100_31352		302	1.80263	1.80263	0.742246
contig-100_31353		302	3.15132	3.15132	0.566356
contig-100_31354		302	3.36842	3.36842	0.472639
contig-100_31355		302	2.17763	2.17763	0.200026
contig-100_31356		302	2.52632	2.52632	0.277448
contig-100_31357		302	2.25658	2.25658	5.67545
contig-100_31358		302	3.75658	3.75658	0.556249
contig-100_31360		302	1.23684	1.23684	0.181945
contig-100_31361		302	3.23684	3.23684	1.42698
contig-100_31363		302	2.20395	2.20395	0.494554
contig-100_31364		302	0.756579	0.756579	0.185387
contig-100_31365		302	3.88158	3.88158	1.19118
contig-100_31366		302	7.85526	7.85526	48.2836
contig-100_31367		302	2.86842	2.86842	0.313698
contig-100_31368		302	3.90132	3.90132	1.16238
contig-100_31369		302	73.2697	73.2697	90.4897
contig-100_31370		302	3.65132	3.65132	1.5796
contig-100_31371		302	3.07237	3.07237	0.411947
contig-100_31373		302	2.92105	2.92105	0.589752
contig-100_31374		302	2.23684	2.23684	0.658767
contig-100_31376		302	3.09868	3.09868	1.2551
contig-100_31377		302	1.36842	1.36842	0.340188
contig-100_31378		302	3.02632	3.02632	1.00593
contig-100_31379		302	50.1118	50.1118	1159.05
contig-100_31380		302	2.63158	2.63158	0.234228
contig-100_31381		302	2964.73	2964.73	2.0108e+06
contig-100_31383		302	2.82237	2.82237	0.398701
contig-100_31384		302	2.19737	2.19737	0.159463
contig-100_31385		302	3.23684	3.23684	0.181945
contig-100_31386		302	3.22368	3.22368	2.04235
contig-100_31387		302	2.79605	2.79605	2.61376
contig-100_31388		302	1.68421	1.68421	0.522134
contig-100_31389		302	1.39474	1.39474	0.240502
contig-100_31390		302	5.01974	5.01974	2.48305
contig-100_31392		302	2.73684	2.73684	0.19519
contig-100_31393		302	7.03947	7.03947	4.83287
contig-100_31394		302	8.38816	8.38816	49.6695
contig-100_31395		302	1.96711	1.96711	0.376394
contig-100_31397		302	3.52632	3.52632	0.608576
contig-100_31398		302	3.22368	3.22368	0.678111
contig-100_31400		302	4526.24	4526.24	575554
contig-100_31401		302	2.25658	2.25658	0.443666
contig-100_31403		302	2.63158	2.63158	0.869991
contig-100_31405		302	5.73684	5.73684	1.94354
contig-100_31406		302	6.09211	6.09211	2.30934
contig-100_31407		302	3.80921	3.80921	4.76468
contig-100_31408		302	4	4	1.4702
contig-100_31409		302	2.46053	2.46711	0.820101
contig-100_31410		302	4.05263	4.05921	1.31435
contig-100_31411		302	3.04605	3.04605	1.22303
contig-100_31412		302	9.54605	9.54605	2.47469
contig-100_31413		302	2.53947	2.53947	1.24346
contig-100_31414		302	105.02	105.02	250.788
contig-100_31416		302	7.51316	7.51316	2.06605
contig-100_31417		302	1.07895	1.07895	0.0731961
contig-100_31418		302	4.65132	4.65132	0.586223
contig-100_31419		302	1.51316	1.51316	0.251481
contig-100_31420		301	2.70199	2.70199	0.703929
contig-100_31423		301	1.82781	1.82781	0.690156
contig-100_31424		301	2.07285	2.07285	0.214658
contig-100_31426		301	2.88079	2.88079	0.865694
contig-100_31427		301	3.68212	3.68212	1.51161
contig-100_31428		301	3.53642	3.53642	0.276998
contig-100_31429		301	3.72185	3.72185	0.375453
contig-100_31430		301	2.39735	2.39735	0.60106
contig-100_31431		301	2.61589	2.61589	0.531479
contig-100_31433		301	76.1656	76.1656	216.712
contig-100_31434		301	83.2715	83.2715	388.84
contig-100_31436		301	50.7219	50.7219	18.5488
contig-100_31437		301	3.19205	3.19868	0.653597
contig-100_31438		301	2.30464	2.30464	1.39991
contig-100_31439		301	6.96026	6.96026	1.13174
contig-100_31440		301	4.60265	4.60265	1.53439
contig-100_31443		301	3.40397	3.40397	0.66905
contig-100_31444		301	5.62252	5.62252	2.75655
contig-100_31447		301	3.62914	3.62914	1.55488
contig-100_31448		301	4.66887	4.66887	7.20962
contig-100_31449		301	3.3245	3.3245	0.567329
contig-100_31450		301	2.08609	2.08609	0.452539
contig-100_31451		301	3.29139	3.29139	2.99453
contig-100_31452		301	5.43709	5.43709	7.94101
contig-100_31454		301	1.70199	1.70199	0.677263
contig-100_31455		301	1.08609	1.08609	0.0792053
contig-100_31456		301	2.25166	2.25166	0.336248
contig-100_31457		301	2.31126	2.31126	0.335806
contig-100_31458		301	1.92715	1.92715	0.294657
contig-100_31459		301	4.25166	4.25166	0.616248
contig-100_31460		301	2.88742	2.88742	0.44724
contig-100_31461		301	4.78146	4.78808	1.62146
